imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,image.started,same_text.started,different_text.started,key_resp_2.started,trial.stopped,trials_faceRecognition.key_resp_2.keys,trials_faceRecognition.key_resp_2.rt,trials_faceRecognition.key_resp_2.duration,feedback.started,feedback.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
same/102_C2_DV.jpg,left,same,0,9,9,0,left,0.3833939000032842,None,0,9,9,9,3.53977939998731,,,,,,,,,3.5329738999716938,3.53977939998731,3.53977939998731,3.53977939998731,3.53977939998731,3.937560399994254,left,0.3833939000032842,None,3.9376306999474764,3.938019499881193,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/108_DV_C2.jpg,left,same,0,10,10,0,right,0.2444217000156641,None,0,10,10,10,3.9584237998351455,,,,,,,,,3.951381599996239,3.9584237998351455,3.9584237998351455,3.9584237998351455,3.9584237998351455,4.206383399898186,right,0.2444217000156641,None,4.206516899866983,4.206892799818888,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/115_C2_DV.jpg,left,same,0,11,11,0,left,0.3164618001319468,None,0,11,11,11,4.239023400004953,,,,,,,,,4.230259399861097,4.239023400004953,4.239023400004953,4.239023400004953,4.239023400004953,4.570818599779159,left,0.3164618001319468,None,4.5708937998861074,4.571276999777183,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/120_DV_C2.jpg,left,same,0,12,12,0,right,0.5950931999832392,None,0,12,12,12,4.592729599913582,,,,,,,,,4.585525000002235,4.592729599913582,4.592729599913582,4.592729599913582,4.592729599913582,5.203866399824619,right,0.5950931999832392,None,5.203938599908724,5.204314499860629,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/129_C2_DV.jpg,left,same,0,13,13,0,left,0.10849769995547831,None,0,13,13,13,5.222485499922186,,,,,,,,,5.215926899807528,5.222485499922186,5.222485499922186,5.222485499922186,5.222485499922186,5.337001199834049,left,0.10849769995547831,None,5.337057199794799,5.337348899804056,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/136_C2_DV.jpg,left,same,0,14,14,0,right,0.09497689991258085,None,0,14,14,14,5.355365399969742,,,,,,,,,5.348334399983287,5.355365399969742,5.355365399969742,5.355365399969742,5.355365399969742,5.453725399915129,right,0.09497689991258085,None,5.453781899996102,5.454083899967372,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/139_DV_C2.jpg,left,same,0,15,15,0,left,0.1315568001009524,None,0,15,15,15,5.472188599873334,,,,,,,,,5.465080399997532,5.472188599873334,5.472188599873334,5.472188599873334,5.472188599873334,5.620758399832994,left,0.1315568001009524,None,5.620842499891296,5.621293899836019,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/168_C2_DV.jpg,left,same,0,16,16,0,right,0.15078819985501468,None,0,16,16,16,5.643741799984127,,,,,,,,,5.636852599913254,5.643741799984127,5.643741799984127,5.643741799984127,5.643741799984127,5.8041655998677015,right,0.15078819985501468,None,5.804228299995884,5.804509699810296,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/170_DV_C2.jpg,left,same,0,17,17,0,left,0.22106810007244349,None,0,17,17,17,5.822326299967244,,,,,,,,,5.814615899929777,5.822326299967244,5.822326299967244,5.822326299967244,5.822326299967244,6.053665699902922,left,0.22106810007244349,None,6.05372429988347,6.054042599862441,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/235_C2_DV.jpg,left,same,0,18,18,0,right,0.13968600006774068,None,0,18,18,18,6.072277599945664,,,,,,,,,6.065580699825659,6.072277599945664,6.072277599945664,6.072277599945664,6.072277599945664,6.220298599917442,right,0.13968600006774068,None,6.220359599916264,6.220644999993965,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/303_DV_C2.jpg,left,same,0,19,19,0,left,0.11548210005275905,None,0,19,19,19,6.238894999958575,,,,,,,,,6.232164199929684,6.238894999958575,6.238894999958575,6.238894999958575,6.238894999958575,6.370330799836665,left,0.11548210005275905,None,6.37038499978371,6.370687999995425,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/013_235_R.jpg,right,different,0,20,20,0,right,0.09427370014600456,None,0,20,20,20,6.3890666998922825,,,,,,,,,6.382655399851501,6.3890666998922825,6.3890666998922825,6.3890666998922825,6.3890666998922825,6.486385599942878,right,0.09427370014600456,None,6.486439999891445,6.486726599978283,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/019_074_L.jpg,right,different,0,21,21,0,left,0.08374739997088909,None,0,21,21,21,6.502611899981275,,,,,,,,,6.495781099889427,6.502611899981275,6.502611899981275,6.502611899981275,6.502611899981275,6.603175999829546,left,0.08374739997088909,None,6.60323809995316,6.603560199961066,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/025_235_L.jpg,right,different,0,22,22,0,right,0.11256389995105565,None,0,22,22,22,6.619211999932304,,,,,,,,,6.612845399882644,6.619211999932304,6.619211999932304,6.619211999932304,6.619211999932304,6.736394299892709,right,0.11256389995105565,None,6.736459399806336,6.736774699995294,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/049_218_L.jpg,right,different,0,23,23,0,left,0.10689619998447597,None,0,23,23,23,6.75249270000495,,,,,,,,,6.746788599994034,6.75249270000495,6.75249270000495,6.75249270000495,6.75249270000495,6.869756500003859,left,0.10689619998447597,None,6.869810699950904,6.870091199874878,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/076_109_R.jpg,right,different,0,24,24,0,right,0.13259599986486137,None,0,24,24,24,6.885858399793506,,,,,,,,,6.878328499849886,6.885858399793506,6.885858399793506,6.885858399793506,6.885858399793506,7.019869499839842,right,0.13259599986486137,None,7.019922399893403,7.020213899901137,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/077_133_R.jpg,right,different,0,25,25,0,left,0.04722140007652342,None,0,25,25,25,7.035954899853095,,,,,,,,,7.02964899991639,7.035954899853095,7.035954899853095,7.035954899853095,7.035954899853095,7.08639599988237,left,0.04722140007652342,None,7.086450999835506,7.086746799992397,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/091_283_R.jpg,right,different,0,26,26,0,right,0.12526839994825423,None,0,26,26,26,7.102273799944669,,,,,,,,,7.0959783999715,7.102273799944669,7.102273799944669,7.102273799944669,7.102273799944669,7.236231699818745,right,0.12526839994825423,None,7.2362953999545425,7.236575299873948,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/092_283_L.jpg,right,different,0,27,27,0,left,0.0390346001368016,None,0,27,27,27,7.252404099795967,,,,,,,,,7.246093099936843,7.252404099795967,7.252404099795967,7.252404099795967,7.252404099795967,7.302837699884549,left,0.0390346001368016,None,7.302883700001985,7.303135999944061,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/102_224_R.jpg,right,different,0,28,28,0,right,0.11597070004791021,None,0,28,28,28,7.318915499839932,,,,,,,,,7.311541799921542,7.318915499839932,7.318915499839932,7.318915499839932,7.318915499839932,7.436467399820685,right,0.11597070004791021,None,7.436519099865109,7.436757899820805,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/106_224_L.jpg,right,different,0,29,29,0,left,0.0871707999613136,None,0,29,29,29,7.452602999983355,,,,,,,,,7.445301299914718,7.452602999983355,7.452602999983355,7.452602999983355,7.452602999983355,7.553296699887142,left,0.0871707999613136,None,7.553350899834186,7.553642599843442,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/116_067_R.jpg,right,different,0,30,30,0,right,0.10510680009610951,None,0,30,30,30,7.569448299938813,,,,,,,,,7.562447099946439,7.569448299938813,7.569448299938813,7.569448299938813,7.569448299938813,7.686425099847838,right,0.10510680009610951,None,7.686485799960792,7.686807599849999,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/120_133_R.jpg,right,different,0,31,31,0,left,0.061084199929609895,None,0,31,31,31,7.7024476998485625,,,,,,,,,7.696272699860856,7.7024476998485625,7.7024476998485625,7.7024476998485625,7.7024476998485625,7.770142899826169,left,0.061084199929609895,None,7.770218199817464,7.770562399877235,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/132_210_R.jpg,right,different,0,32,32,0,right,0.10603450005874038,None,0,32,32,32,7.7858756999485195,,,,,,,,,7.781392899807543,7.7858756999485195,7.7858756999485195,7.7858756999485195,7.7858756999485195,7.903207999886945,right,0.10603450005874038,None,7.9032615998294204,7.903538699960336,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/143_254_R.jpg,right,different,0,33,33,0,left,0.05225119995884597,None,0,33,33,33,7.918931199936196,,,,,,,,,7.912759699858725,7.918931199936196,7.918931199936196,7.918931199936196,7.918931199936196,7.986390999983996,left,0.05225119995884597,None,7.986443699803203,7.986702099908143,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/209_224_R.jpg,right,different,0,34,34,0,right,0.09705400001257658,None,0,34,34,34,8.002521999878809,,,,,,,,,7.995789899956435,8.002521999878809,8.002521999878809,8.002521999878809,8.002521999878809,8.103251799941063,right,0.09705400001257658,None,8.103304999880493,8.103574499953538,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/254_287_L.jpg,right,different,0,35,35,0,left,0.059191200183704495,None,0,35,35,35,8.119141799863428,,,,,,,,,8.112416499992833,8.119141799863428,8.119141799863428,8.119141799863428,8.119141799863428,8.186107899993658,left,0.059191200183704495,None,8.186160399811342,8.186439299955964,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/261_254_L.jpg,right,different,0,36,36,0,right,0.12043709983117878,None,0,36,36,36,8.202053099870682,,,,,,,,,8.195226499810815,8.202053099870682,8.202053099870682,8.202053099870682,8.202053099870682,8.336229299893603,right,0.12043709983117878,None,8.336294299922884,8.336620099842548,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/282_108_R.jpg,right,different,0,37,37,0,left,0.043236699886620045,None,0,37,37,37,8.35208799992688,,,,,,,,,8.34780150000006,8.35208799992688,8.35208799992688,8.35208799992688,8.35208799992688,8.402836499968544,left,0.043236699886620045,None,8.40288919978775,8.40316929994151,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/296_235_L.jpg,right,different,0,38,38,0,right,0.09667710005305707,None,0,38,38,38,8.41895219986327,,,,,,,,,8.412221799837425,8.41895219986327,8.41895219986327,8.41895219986327,8.41895219986327,8.519339899998158,right,0.09667710005305707,None,8.51939049991779,8.519662999780849,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
different/303_037_R.jpg,right,different,0,39,39,0,left,0.08379870001226664,None,0,39,39,39,8.535349799785763,,,,,,,,,8.528177399886772,8.535349799785763,8.535349799785763,8.535349799785763,8.535349799785763,8.636020499980077,left,0.08379870001226664,None,8.636082299984992,8.636405699886382,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/020_C2_DV.jpg,left,same,180,40,40,0,right,0.06587539985775948,None,0,40,40,40,8.657197099877521,,,,,,,,,8.649567499989644,8.657197099877521,8.657197099877521,8.657197099877521,8.657197099877521,8.736875799950212,right,0.06587539985775948,None,8.736942499876022,8.737311399774626,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/025_C2_DV.jpg,left,same,180,41,41,0,left,0.05381269985809922,None,0,41,41,41,8.75675840000622,,,,,,,,,8.749832199886441,8.75675840000622,8.75675840000622,8.75675840000622,8.75675840000622,8.819902999792248,left,0.05381269985809922,None,8.819953799946234,8.820227299816906,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/068_C2_DV.jpg,left,same,180,42,42,0,right,0.10056429984979331,None,0,42,42,42,8.838433399796486,,,,,,,,,8.830303899943829,8.838433399796486,8.838433399796486,8.838433399796486,8.838433399796486,8.953437099931762,right,0.10056429984979331,None,8.953490499872714,8.95376929990016,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/069_C2_DV.jpg,left,same,180,43,43,0,left,0.06316799996420741,None,0,43,43,43,8.97169729997404,,,,,,,,,8.96420509996824,8.97169729997404,8.97169729997404,8.97169729997404,8.97169729997404,9.03683689981699,left,0.06316799996420741,None,9.036888899980113,9.037179099861532,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/074_C2_DV.jpg,left,same,180,44,44,0,right,0.12470260006375611,None,0,44,44,44,9.05466609983705,,,,,,,,,9.047566499793902,9.05466609983705,9.05466609983705,9.05466609983705,9.05466609983705,9.186394699849188,right,0.12470260006375611,None,9.186447399901226,9.186711399815977,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/075_DV_C2.jpg,left,same,180,45,45,0,left,0.030145500088110566,None,0,45,45,45,9.205266000004485,,,,,,,,,9.197314899880439,9.205266000004485,9.205266000004485,9.205266000004485,9.205266000004485,9.236724399961531,left,0.030145500088110566,None,9.236774999881163,9.23705739993602,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/081_C2_DV.jpg,left,same,180,46,46,0,left,0.13196259993128479,None,0,46,46,46,9.25505409995094,,,,,,,,,9.247354399878532,9.25505409995094,9.25505409995094,9.25505409995094,9.25505409995094,9.403248799964786,left,0.13196259993128479,None,9.40331169986166,9.403601699974388,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/085_C2_DV.jpg,left,same,180,47,47,0,left,0.04632549989037216,None,0,47,47,47,9.421744299819693,,,,,,,,,9.415042499778792,9.421744299819693,9.421744299819693,9.421744299819693,9.421744299819693,9.470054799923673,left,0.04632549989037216,None,9.470105999847874,9.470386999892071,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/092_C2_DV.jpg,left,same,180,48,48,0,right,0.12355110002681613,None,0,48,48,48,9.488172999816015,,,,,,,,,9.480802199803293,9.488172999816015,9.488172999816015,9.488172999816015,9.488172999816015,9.61991549981758,right,0.12355110002681613,None,9.619972299784422,9.620280999923125,958545,,,001,2024-12-26_22h27.42.435,glasgowFaceRecognition-Yagmur,2024.2.4,60.00041999216812,2024-12-26 22h27.48.818986 +0300,
same/102_C2_DV.jpg,left,same,180,49,49,0,,,,0,49,49,49,9.638380199903622,,,,,,,,,9.631836599903181,9.638380199903622,9.638380199903622,9.638380199903622,9.638380199903622,,,,,,,,,,,,,,,,
