imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,same_text.started,different_text.started,image.started,key_resp_2.started,arrow_left.started,arrow_right.started,trial.stopped,trials_faceRecognition.key_resp_2.keys,trials_faceRecognition.key_resp_2.rt,trials_faceRecognition.key_resp_2.duration,feedback.started,feedback.stopped,thanks_message.started,thank_you_message.started,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
same/102_C2_DV.jpg,left,same,0,9,9,0,right,0.13776659999984986,None,0,9,9,9,4.620102700000189,,,,,,,,,4.611041900000146,4.620102700000189,4.620102700000189,4.620102700000189,4.620102700000189,4.620102700000189,4.620102700000189,4.768417899999804,right,0.13776659999984986,None,4.768471299999874,4.768795200000113,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/108_DV_C2.jpg,left,same,0,10,10,0,left,0.10020159999976386,None,0,10,10,10,4.786186100000123,,,,,,,,,4.7778127000001405,4.786186100000123,4.786186100000123,4.786186100000123,4.786186100000123,4.786186100000123,4.786186100000123,4.9015135999998165,left,0.10020159999976386,None,4.90156799999977,4.901847499999803,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/115_C2_DV.jpg,left,same,0,11,11,0,right,0.10234520000039993,None,0,11,11,11,4.919837899999948,,,,,,,,,4.910727500000121,4.919837899999948,4.919837899999948,4.919837899999948,4.919837899999948,4.919837899999948,4.919837899999948,5.034933599999931,right,0.10234520000039993,None,5.03498720000016,5.035254200000054,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/120_DV_C2.jpg,left,same,0,12,12,0,left,0.07281899999998132,None,0,12,12,12,5.053074899999956,,,,,,,,,5.044230599999992,5.053074899999956,5.053074899999956,5.053074899999956,5.053074899999956,5.053074899999956,5.053074899999956,5.134871799999928,left,0.07281899999998132,None,5.134925700000167,5.135206200000084,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/129_C2_DV.jpg,left,same,0,13,13,0,right,0.15736740000011196,None,0,13,13,13,5.153082299999824,,,,,,,,,5.1441131999999925,5.153082299999824,5.153082299999824,5.153082299999824,5.153082299999824,5.153082299999824,5.153082299999824,5.31867340000008,right,0.15736740000011196,None,5.318760799999836,5.319194199999856,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/136_C2_DV.jpg,left,same,0,14,14,0,left,0.13305429999991247,None,0,14,14,14,5.3369197000001805,,,,,,,,,5.330223599999954,5.3369197000001805,5.3369197000001805,5.3369197000001805,5.3369197000001805,5.3369197000001805,5.3369197000001805,5.484878199999912,left,0.13305429999991247,None,5.484936800000014,5.485211199999867,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/139_DV_C2.jpg,left,same,0,15,15,0,right,0.12728830000014568,None,0,15,15,15,5.5031073999998625,,,,,,,,,5.494039100000009,5.5031073999998625,5.5031073999998625,5.5031073999998625,5.5031073999998625,5.5031073999998625,5.5031073999998625,5.635014500000125,right,0.12728830000014568,None,5.635071000000153,5.635339399999793,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/168_C2_DV.jpg,left,same,0,16,16,0,left,0.11420369999996183,None,0,16,16,16,5.652849199999764,,,,,,,,,5.64422310000009,5.652849199999764,5.652849199999764,5.652849199999764,5.652849199999764,5.652849199999764,5.652849199999764,5.768148799999835,left,0.11420369999996183,None,5.768202299999757,5.768480400000044,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/170_DV_C2.jpg,left,same,0,17,17,0,right,0.19592650000004141,None,0,17,17,17,5.786384600000019,,,,,,,,,5.777618000000075,5.786384600000019,5.786384600000019,5.786384600000019,5.786384600000019,5.786384600000019,5.786384600000019,5.985379300000204,right,0.19592650000004141,None,5.985476199999994,5.985869999999977,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/235_C2_DV.jpg,left,same,0,18,18,0,left,0.10639619999983552,None,0,18,18,18,6.004086299999926,,,,,,,,,5.997365600000194,6.004086299999926,6.004086299999926,6.004086299999926,6.004086299999926,6.004086299999926,6.004086299999926,6.118661399999837,left,0.10639619999983552,None,6.1187487000001965,6.119182200000068,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/303_DV_C2.jpg,left,same,0,19,19,0,right,0.09610420000035447,None,0,19,19,19,6.141101900000194,,,,,,,,,6.133593699999892,6.141101900000194,6.141101900000194,6.141101900000194,6.141101900000194,6.141101900000194,6.141101900000194,6.25158969999984,right,0.09610420000035447,None,6.251663500000177,6.252028299999893,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/013_235_R.jpg,right,different,0,20,20,0,left,0.14126360000000204,None,0,20,20,20,6.2731871000000865,,,,,,,,,6.2664544999997815,6.2731871000000865,6.2731871000000865,6.2731871000000865,6.2731871000000865,6.2731871000000865,6.2731871000000865,6.417379500000152,left,0.14126360000000204,None,6.417431299999862,6.417695999999978,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/019_074_L.jpg,right,different,0,21,21,0,right,0.13306839999995645,None,0,21,21,21,6.433621900000162,,,,,,,,,6.425978899999791,6.433621900000162,6.433621900000162,6.433621900000162,6.433621900000162,6.433621900000162,6.433621900000162,6.567642800000158,right,0.13306839999995645,None,6.567697299999963,6.567969700000049,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/025_235_L.jpg,right,different,0,22,22,0,left,0.12649820000024192,None,0,22,22,22,6.583756300000005,,,,,,,,,6.576401599999826,6.583756300000005,6.583756300000005,6.583756300000005,6.583756300000005,6.583756300000005,6.583756300000005,6.717577399999755,left,0.12649820000024192,None,6.717635800000153,6.717915700000049,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/049_218_L.jpg,right,different,0,23,23,0,right,0.13723609999988184,None,0,23,23,23,6.733590800000002,,,,,,,,,6.726408699999865,6.733590800000002,6.733590800000002,6.733590800000002,6.733590800000002,6.733590800000002,6.733590800000002,6.884298500000114,right,0.13723609999988184,None,6.884350799999993,6.884627699999783,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/076_109_R.jpg,right,different,0,24,24,0,left,0.1211553000002823,None,0,24,24,24,6.90022799999997,,,,,,,,,6.893178400000124,6.90022799999997,6.90022799999997,6.90022799999997,6.90022799999997,6.90022799999997,6.90022799999997,7.034025099999781,left,0.1211553000002823,None,7.034082900000158,7.034327800000028,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/077_133_R.jpg,right,different,0,25,25,0,right,0.12400030000026163,None,0,25,25,25,7.0502620000002025,,,,,,,,,7.042988499999865,7.0502620000002025,7.0502620000002025,7.0502620000002025,7.0502620000002025,7.0502620000002025,7.0502620000002025,7.184461199999987,right,0.12400030000026163,None,7.184534999999869,7.18491640000002,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/091_283_R.jpg,right,different,0,26,26,0,left,0.043768700000327954,None,0,26,26,26,7.20127309999998,,,,,,,,,7.196959700000207,7.20127309999998,7.20127309999998,7.20127309999998,7.20127309999998,7.20127309999998,7.20127309999998,7.2507463000001735,left,0.043768700000327954,None,7.250807899999927,7.251106499999878,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/092_283_L.jpg,right,different,0,27,27,0,right,0.16224779999993189,None,0,27,27,27,7.266763000000083,,,,,,,,,7.2605915999997706,7.266763000000083,7.266763000000083,7.266763000000083,7.266763000000083,7.266763000000083,7.266763000000083,7.434146199999759,right,0.16224779999993189,None,7.434197600000061,7.434467600000062,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/102_224_R.jpg,right,different,0,28,28,0,left,0.043964100000266626,None,0,28,28,28,7.450375399999757,,,,,,,,,7.442782399999942,7.450375399999757,7.450375399999757,7.450375399999757,7.450375399999757,7.450375399999757,7.450375399999757,7.50080509999998,left,0.043964100000266626,None,7.500856399999975,7.501141700000062,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/106_224_L.jpg,right,different,0,29,29,0,right,0.12016600000015387,None,0,29,29,29,7.516871899999842,,,,,,,,,7.5096754999999575,7.516871899999842,7.516871899999842,7.516871899999842,7.516871899999842,7.516871899999842,7.516871899999842,7.650910599999861,right,0.12016600000015387,None,7.650961800000005,7.65122509999992,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/116_067_R.jpg,right,different,0,30,30,0,left,0.09979519999978947,None,0,30,30,30,7.666785200000049,,,,,,,,,7.659388600000057,7.666785200000049,7.666785200000049,7.666785200000049,7.666785200000049,7.666785200000049,7.666785200000049,7.767626700000164,left,0.09979519999978947,None,7.767678199999864,7.767950999999812,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/120_133_R.jpg,right,different,0,31,31,0,right,0.06239000000005035,None,0,31,31,31,7.7836348999999245,,,,,,,,,7.776165299999775,7.7836348999999245,7.7836348999999245,7.7836348999999245,7.7836348999999245,7.7836348999999245,7.7836348999999245,7.85056829999985,right,0.06239000000005035,None,7.850621499999761,7.850919699999849,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/132_210_R.jpg,right,different,0,32,32,0,left,0.04302719999986948,None,0,32,32,32,7.86682860000019,,,,,,,,,7.859508200000164,7.86682860000019,7.86682860000019,7.86682860000019,7.86682860000019,7.86682860000019,7.86682860000019,7.917242600000009,left,0.04302719999986948,None,7.917294299999867,7.917539600000055,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/143_254_R.jpg,right,different,0,33,33,0,right,0.09683850000010352,None,0,33,33,33,7.933532300000024,,,,,,,,,7.925857000000178,7.933532300000024,7.933532300000024,7.933532300000024,7.933532300000024,7.933532300000024,7.933532300000024,8.033930099999907,right,0.09683850000010352,None,8.033976400000029,8.03420559999995,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/209_224_R.jpg,right,different,0,34,34,0,right,0.17242040000019188,None,0,34,34,34,8.05020259999992,,,,,,,,,8.041752600000109,8.05020259999992,8.05020259999992,8.05020259999992,8.05020259999992,8.05020259999992,8.05020259999992,8.234078200000113,right,0.17242040000019188,None,8.234128900000087,8.234425099999953,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/254_287_L.jpg,right,different,0,35,35,0,left,0.09211629999981596,None,0,35,35,35,8.250178199999937,,,,,,,,,8.243088700000044,8.250178199999937,8.250178199999937,8.250178199999937,8.250178199999937,8.250178199999937,8.250178199999937,8.35074459999987,left,0.09211629999981596,None,8.350804600000174,8.351072099999783,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/261_254_L.jpg,right,different,0,36,36,0,right,0.06336179999971137,None,0,36,36,36,8.366797799999858,,,,,,,,,8.3595664999998,8.366797799999858,8.366797799999858,8.366797799999858,8.366797799999858,8.366797799999858,8.366797799999858,8.434242799999993,right,0.06336179999971137,None,8.434299900000042,8.43456100000003,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/282_108_R.jpg,right,different,0,37,37,0,left,0.07588489999989179,None,0,37,37,37,8.449999699999807,,,,,,,,,8.442738400000053,8.449999699999807,8.449999699999807,8.449999699999807,8.449999699999807,8.449999699999807,8.449999699999807,8.534145499999795,left,0.07588489999989179,None,8.534197500000118,8.534465499999897,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/296_235_L.jpg,right,different,0,38,38,0,right,0.0966060999999172,None,0,38,38,38,8.549997399999938,,,,,,,,,8.542680800000198,8.549997399999938,8.549997399999938,8.549997399999938,8.549997399999938,8.549997399999938,8.549997399999938,8.650534700000208,right,0.0966060999999172,None,8.650587600000108,8.65085450000015,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
different/303_037_R.jpg,right,different,0,39,39,0,left,0.01885360000005676,None,0,39,39,39,8.666427999999996,,,,,,,,,8.658958200000143,8.666427999999996,8.666427999999996,8.666427999999996,8.666427999999996,8.666427999999996,8.666427999999996,8.7004708999998,left,0.01885360000005676,None,8.700533600000199,8.700821699999779,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/020_C2_DV.jpg,left,same,180,40,40,0,right,0.09310890000006111,None,0,40,40,40,8.720585500000197,,,,,,,,,8.71114069999976,8.720585500000197,8.720585500000197,8.720585500000197,8.720585500000197,8.720585500000197,8.720585500000197,8.817877699999826,right,0.09310890000006111,None,8.817933799999992,8.818225600000005,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/025_C2_DV.jpg,left,same,180,41,41,0,left,0.09743650000018533,None,0,41,41,41,8.835841000000073,,,,,,,,,8.827507500000138,8.835841000000073,8.835841000000073,8.835841000000073,8.835841000000073,8.835841000000073,8.835841000000073,8.934402800000043,left,0.09743650000018533,None,8.934459300000071,8.934740799999872,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/068_C2_DV.jpg,left,same,180,42,42,0,right,0.07660459999988234,None,0,42,42,42,8.952575100000104,,,,,,,,,8.944061499999862,8.952575100000104,8.952575100000104,8.952575100000104,8.952575100000104,8.952575100000104,8.952575100000104,9.034656199999972,right,0.07660459999988234,None,9.034711799999968,9.035044599999765,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/069_C2_DV.jpg,left,same,180,43,43,0,left,0.08064569999987725,None,0,43,43,43,9.052531799999997,,,,,,,,,9.044522199999847,9.052531799999997,9.052531799999997,9.052531799999997,9.052531799999997,9.052531799999997,9.052531799999997,9.134476199999881,left,0.08064569999987725,None,9.134529200000088,9.13479899999993,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/074_C2_DV.jpg,left,same,180,44,44,0,right,0.06143220000012661,None,0,44,44,44,9.152451699999801,,,,,,,,,9.143630600000051,9.152451699999801,9.152451699999801,9.152451699999801,9.152451699999801,9.152451699999801,9.152451699999801,9.217757699999765,right,0.06143220000012661,None,9.21781400000009,9.218089800000143,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/075_DV_C2.jpg,left,same,180,45,45,0,left,0.11365150000028734,None,0,45,45,45,9.235895400000118,,,,,,,,,9.227229199999783,9.235895400000118,9.235895400000118,9.235895400000118,9.235895400000118,9.235895400000118,9.235895400000118,9.351200399999925,left,0.11365150000028734,None,9.35125569999991,9.351538599999913,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/081_C2_DV.jpg,left,same,180,46,46,0,right,0.18058499999960986,None,0,46,46,46,9.369413399999758,,,,,,,,,9.360517099999925,9.369413399999758,9.369413399999758,9.369413399999758,9.369413399999758,9.369413399999758,9.369413399999758,9.551209599999765,right,0.18058499999960986,None,9.55126990000008,9.551573599999756,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/085_C2_DV.jpg,left,same,180,47,47,0,left,0.09257100000013452,None,0,47,47,47,9.569241300000158,,,,,,,,,9.56137519999993,9.569241300000158,9.569241300000158,9.569241300000158,9.569241300000158,9.569241300000158,9.569241300000158,9.667749700000059,left,0.09257100000013452,None,9.667804799999885,9.668081799999982,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/092_C2_DV.jpg,left,same,180,48,48,0,right,0.176285800000187,None,0,48,48,48,9.685941600000206,,,,,,,,,9.67695679999997,9.685941600000206,9.685941600000206,9.685941600000206,9.685941600000206,9.685941600000206,9.685941600000206,9.867894699999852,right,0.176285800000187,None,9.867958599999838,9.868261099999927,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/102_C2_DV.jpg,left,same,180,49,49,0,left,0.07241550000026109,None,0,49,49,49,9.885651699999926,,,,,,,,,9.877795500000047,9.885651699999926,9.885651699999926,9.885651699999926,9.885651699999926,9.885651699999926,9.885651699999926,9.96776809999983,left,0.07241550000026109,None,9.967820700000175,9.968106499999976,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/108_DV_C2.jpg,left,same,180,50,50,0,right,0.1638914999998633,None,0,50,50,50,9.985905699999876,,,,,,,,,9.97711339999978,9.985905699999876,9.985905699999876,9.985905699999876,9.985905699999876,9.985905699999876,9.985905699999876,10.151177199999893,right,0.1638914999998633,None,10.15123850000009,10.151570699999866,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/115_C2_DV.jpg,left,same,180,51,51,0,left,0.10085799999978917,None,0,51,51,51,10.169213300000138,,,,,,,,,10.160990299999867,10.169213300000138,10.169213300000138,10.169213300000138,10.169213300000138,10.169213300000138,10.169213300000138,10.284120299999813,left,0.10085799999978917,None,10.284177399999862,10.284485900000163,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/120_DV_C2.jpg,left,same,180,52,52,0,right,0.16017469999997047,None,0,52,52,52,10.302446600000167,,,,,,,,,10.294165700000121,10.302446600000167,10.302446600000167,10.302446600000167,10.302446600000167,10.302446600000167,10.302446600000167,10.468160800000078,right,0.16017469999997047,None,10.468214099999841,10.468532700000196,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/129_C2_DV.jpg,left,same,180,53,53,0,left,0.11255220000020927,None,0,53,53,53,10.485722200000055,,,,,,,,,10.477326900000207,10.485722200000055,10.485722200000055,10.485722200000055,10.485722200000055,10.485722200000055,10.485722200000055,10.601097100000061,left,0.11255220000020927,None,10.601158800000121,10.601411499999813,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
same/136_C2_DV.jpg,left,same,180,54,54,0,right,0.1710987000001296,None,0,54,54,54,10.618865599999936,,,,,,,,,10.610339100000147,10.618865599999936,10.618865599999936,10.618865599999936,10.618865599999936,10.618865599999936,10.618865599999936,10.800931199999923,right,0.1710987000001296,None,10.801000599999952,10.801316399999905,,,888392,,,001,2024-12-26_23h19.45.148,glasgowFaceRecognition-Yagmur,2024.2.4,59.962571362903894,2024-12-26 23h19.52.033460 +0300,
